V,y,exp_act,exp_inact,fit_act,fit_inact
-63.30108423686406,0.012070539282855081,,,0.012070539282855081,
-63.13094245204337,0.01299344296053363,,,0.01299344296053363,
-62.960800667222685,0.013987020279218623,,,0.013987020279218623,
-62.790658882402006,0.01505652212067722,,,0.01505652212067722,
-62.62051709758132,0.016207563617491108,,,0.016207563617491108,
-62.450375312760634,0.017446145242928132,,,0.017446145242928132,
-62.28023352793995,0.01877867442570094,,,0.01877867442570094,
-62.11009174311927,0.02021198757023064,,,0.02021198757023064,
-61.939949958298584,0.021753372333206063,,,0.021753372333206063,
-61.7698081734779,0.023410589973035422,,,0.023410589973035422,
-61.59966638865721,0.025191897549846794,,,0.025191897549846794,
-61.42952460383653,0.027106069709627863,,,0.027106069709627863,
-61.25938281901585,0.029162419736579362,,,0.029162419736579362,
-61.08924103419516,0.03137081950250898,,,0.03137081950250898,
-60.91909924937448,0.03374171788093728,,,0.03374171788093728,
-60.7489574645538,0.036286157126457344,,,0.036286157126457344,
-60.57881567973311,0.03901578664690135,,,0.03901578664690135,
-60.408673894912425,0.0419428735173539,,,0.0419428735173539,
-60.23853211009175,0.045080309001617025,,,0.045080309001617025,
-60.06839032527106,0.04844161025935078,,,0.04844161025935078,
-59.898248540450375,0.05204091632716373,,,0.05204091632716373,
-59.728106755629696,0.0558929773713248,,,0.0558929773713248,
-59.55796497080901,0.06001313612099612,,,0.06001313612099612,
-59.387823185988324,0.06441730030714414,,,0.06441730030714414,
-59.21768140116764,0.0691219048575379,,,0.0691219048575379,
-59.04753961634696,0.07414386253727911,,,0.07414386253727911,
-58.877397831526274,0.07950050168285595,,,0.07950050168285595,
-58.70725604670559,0.08520948966237256,,,0.08520948966237256,
-58.5371142618849,0.09128874071291597,,,0.09128874071291597,
-58.36697247706422,0.09775630686626455,,,0.09775630686626455,
-58.19683069224354,0.10463025078528194,,,0.10463025078528194,
-58.02668890742285,0.11192849950464022,,,0.11192849950464022,
-57.856547122602166,0.1196686783102401,,,0.1196686783102401,
-57.68640533778148,0.1278679243104874,,,0.1278679243104874,
-57.51626355296081,0.13654267965688147,,,0.13654267965688147,
-57.34612176814012,0.14570846486651362,,,0.14570846486651362,
-57.175979983319436,0.1553796332873641,,,0.1553796332873641,
-57.00583819849875,0.16556910842703224,,,0.16556910842703224,
-56.835696413678065,0.17628810662972347,,,0.17628810662972347,
-56.66555462885738,0.18754584842186645,,,0.18754584842186645,
-56.49541284403669,0.19934926273324688,,,0.19934926273324688,
-56.32527105921602,0.2117026891098793,,,0.2117026891098793,
-56.155129274395335,0.22460758393074137,,,0.22460758393074137,
-55.98498748957465,0.23806223747894148,,,0.23806223747894148,
-55.814845704753964,0.25206150944826217,,,0.25206150944826217,
-55.64470391993328,0.2665965910326759,,,0.2665965910326759,
-55.47456213511259,0.28165480209193083,,,0.28165480209193083,
-55.304420350291906,0.2972194319546139,,,0.2972194319546139,
-55.13427856547122,0.3132696321612832,,,0.3132696321612832,
-54.96413678065055,0.32978036882519407,,,0.32978036882519407,
-54.79399499582986,0.3467224412735587,,,0.3467224412735587,
-54.62385321100918,0.36406257222525645,,,0.36406257222525645,
-54.45371142618849,0.38176357298278746,,,0.38176357298278746,
-54.283569641367805,0.39978458501431047,,,0.39978458501431047,
-54.11342785654712,0.41808139694982815,,,0.41808139694982815,
-53.94328607172643,0.43660683351189905,,,0.43660683351189905,
-53.77314428690576,0.45531121036323224,,,0.45531121036323224,
-53.603002502085076,0.47414284641120696,,,0.47414284641120696,
-53.43286071726439,0.49304862289637474,,,0.49304862289637474,
-53.262718932443704,0.5119745767358412,,,0.5119745767358412,
-53.09257714762302,0.5308665142037504,,,0.5308665142037504,
